Year,Project,Project Code,Trip Number,ADFG Number,Vessel Name,Sample Date,Project Code,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Sample Type Code,Sample Type,Specimen Number,Length Millimeters,Weight Kilograms,Age,Girth Millimeters,Species Code,Species,Length Type Code,Length Type,Age Readability Code,Age Readability,Sex Code,Maturity Code,Maturity
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,28,500,3,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,29,620,4.98,76,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,30,500,2.84,22,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,31,500,2.38,22,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,32,570,3.6,40,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,99,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,33,430,1.64,15,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,34,620,5.4,93,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,35,580,3.54,42,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,36,460,1.8,22,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,37,560,3.26,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,38,560,3.56,43,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,39,520,2.7,22,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,40,560,3.92,38,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,41,390,1.12,12,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,42,560,3.62,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,43,470,2.08,22,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,44,450,1.82,26,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,45,420,1.54,17,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,46,470,2.08,23,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,47,540,3.46,34,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,48,490,2.22,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,49,510,2.6,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9301,,,3/15/2011 0:00,621,365731,,NSEO,1,Random,50,570,3.48,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,1,540,2.68,31,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,2,580,3.7,59,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,3,510,2.5,25,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,4,580,3.44,34,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,5,500,2.18,30,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,6,460,1.9,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,7,490,2.26,31,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,8,510,2.44,29,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,9,500,2.4,30,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,10,590,3.6,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,11,500,2.16,31,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,12,590,3.76,44,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,13,540,2.76,31,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,14,590,3.8,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,15,550,3.16,55,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,16,550,2.98,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,17,410,1.2,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,18,470,1.92,25,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,19,530,3,39,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,20,530,3.32,53,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,21,500,2.4,26,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,22,560,3.4,42,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,23,580,4.26,54,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,24,410,1.28,19,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,25,540,3.04,54,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,26,560,3.42,36,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,27,490,2.42,37,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,28,620,5.86,58,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,29,530,2.74,30,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,30,490,2.16,39,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,31,520,2.82,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,32,570,3.5,40,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,33,590,4.2,62,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,34,550,2.92,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,35,450,1.6,19,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,36,580,3.7,53,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,37,500,2.12,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,38,490,2.38,33,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,39,600,3.76,101,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,40,550,3.56,32,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,41,540,3.3,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,42,520,2.54,32,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,43,580,3.68,56,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,44,530,2.92,43,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,45,530,3.02,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,46,530,2.84,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,47,470,1.86,20,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,48,510,2.66,30,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,49,480,1.88,16,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9302,,,3/16/2011 0:00,621,355631,,CSEO,1,Random,50,590,4,63,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,1,670,6.42,106,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,2,530,2.92,25,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,3,540,3.2,26,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,1,Very Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,4,500,2.42,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,5,600,4,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,6,550,3.36,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,7,530,2.86,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,8,510,2.64,22,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,9,600,3.96,25,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,1,Very Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,10,610,4.3,31,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,11,550,2.98,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,1,Very Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,12,570,3.92,24,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,13,580,3.84,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,14,570,3.92,23,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,15,580,4.34,30,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,16,540,2.96,17,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,17,570,4.46,25,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,18,640,4.8,42,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,3,Fairly Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,19,400,1.24,13,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,20,510,2.64,28,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,21,480,2.28,26,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,3,Fairly Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,22,590,4.12,27,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,23,670,6.24,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,1,Very Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,24,640,5.86,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,25,610,5.06,37,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,26,690,6.86,54,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,1,Very Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,27,700,7.78,50,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9303,,,3/18/2011 0:00,621,375801,,EYKT,1,Random,28,630,4.5,26,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9304,,,3/29/2011 0:00,621,,,CSEO,1,Random,1,560,3.46,30,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,2,,
2011,Commercial Halibut Longline,621,9304,,,3/29/2011 0:00,621,,,CSEO,1,Random,2,570,3.5,31,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9304,,,3/29/2011 0:00,621,,,CSEO,1,Random,3,540,2.94,41,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
2011,Commercial Halibut Longline,621,9304,,,3/29/2011 0:00,621,,,CSEO,1,Random,4,510,2.6,32,,145,Yelloweye rockfish,1,Tip of snout to fork of tail,2,Comfortably Sure,1,,
