"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1045","For.catch[93]",45.772,78.526,1.81,20.991,261.481,FALSE,1,1.002,3000
"1046","For.catch[94]",47.268,77.43,1.867,22.356,243.822,FALSE,1,1.002,1784
"1047","For.catch[95]",0,0,0,0,0.001,FALSE,1,1.026,1757
"1048","For.catch[96]",0,0,0,0,0.001,FALSE,1,1.018,3000
"1049","For.catch[97]",0,0,0,0,0.001,FALSE,1,1.039,2232
"1050","For.catch[98]",0,0,0,0,0.001,FALSE,1,1.039,2310
"1051","For.catch[99]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1052","For.catch[100]",0,0,0,0,0.001,FALSE,1,1.033,3000
"1053","For.catch[101]",0,0,0,0,0.001,FALSE,1,1.008,2306
"1054","For.catch[102]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1055","For.catch[103]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1056","For.catch[104]",0,0,0,0,0.001,FALSE,1,1.015,3000
"1057","For.catch[105]",0,0,0,0,0.001,FALSE,1,1.008,1352
"1058","For.catch[106]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1059","For.catch[107]",0,0,0,0,0.001,FALSE,1,1,3000
"1060","For.catch[108]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1061","For.catch[109]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1062","For.catch[110]",0,0,0,0,0.001,FALSE,1,1.013,3000
"1063","For.catch[111]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1064","For.catch[112]",0,0,0,0,0.001,FALSE,1,1.019,3000
"1065","For.catch[113]",0,0,0,0,0.001,FALSE,1,1.013,992
"1066","For.catch[114]",0,0,0,0,0.001,FALSE,1,1.008,813
"1067","For.catch[115]",0,0,0,0,0.001,FALSE,1,1,3000
"1068","For.catch[116]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1069","For.catch[117]",0,0,0,0,0.001,FALSE,1,1.096,1045
"1070","For.catch[118]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1071","For.catch[119]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1072","For.catch[120]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1073","For.catch[121]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1074","For.catch[122]",0,0,0,0,0.001,FALSE,1,1,3000
"1075","For.catch[123]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1076","For.catch[124]",0,0,0,0,0.001,FALSE,1,1.016,3000
"1077","For.catch[125]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1078","For.catch[126]",0,0,0,0,0.001,FALSE,1,1.009,1256
"1079","For.catch[127]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1080","For.catch[128]",0,0,0,0,0.001,FALSE,1,1.005,2224
"1081","For.catch[129]",0,0,0,0,0.001,FALSE,1,1.016,1553
"1082","For.catch[130]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1083","For.catch[131]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1084","For.catch[132]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1085","For.catch[133]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1086","For.catch[134]",0,0,0,0,0.001,FALSE,1,1.006,968
"1087","For.catch[135]",0,0,0,0,0.001,FALSE,1,1,3000
"1088","Surplus[1]",0,0,0,0,0,FALSE,1,NA,1
"1089","Surplus[2]",-1.316,35.922,-81.128,-0.069,71.347,TRUE,0.504,1.008,3000
"1090","Surplus[3]",-2.277,50.332,-117.996,-0.605,104.813,TRUE,0.514,1.002,2817
"1091","Surplus[4]",-2.329,61.667,-140.477,0.076,125.476,TRUE,0.499,1.001,3000
"1092","Surplus[5]",-2.175,69.006,-159.642,-0.219,139.756,TRUE,0.503,1,3000
"1093","Surplus[6]",-1.813,74.535,-167.215,0.257,152.188,TRUE,0.496,1.001,2032
"1094","Surplus[7]",-0.816,80.416,-187.226,0.442,169.76,TRUE,0.495,1.004,770
"1095","Surplus[8]",-0.82,85.713,-198.72,0.854,173.131,TRUE,0.488,1.004,1009
"1096","Surplus[9]",-0.594,90.388,-211.699,1.045,186.302,TRUE,0.485,1.002,1118
"1097","Surplus[10]",-0.853,95.472,-223.14,2.464,188.624,TRUE,0.471,1.003,1364
"1098","Surplus[11]",0.308,96.193,-218.147,1.928,199.545,TRUE,0.527,1.001,1937
"1099","Surplus[12]",0.641,99.504,-232.952,1.883,200.802,TRUE,0.526,1.001,2635
"1100","Surplus[13]",1.252,102.838,-245.33,3.039,209.491,TRUE,0.54,1.001,3000
"1101","Surplus[14]",2.799,105.703,-244.612,3.712,218.465,TRUE,0.542,1,3000
"1102","Surplus[15]",2.932,110.581,-254.894,4.448,223.245,TRUE,0.544,1,3000
"1103","Surplus[16]",4.52,110.529,-260.682,5.17,227.934,TRUE,0.549,1,3000
"1104","Surplus[17]",7.169,111.397,-242.256,6.177,235.758,TRUE,0.556,1,3000
"1105","Surplus[18]",8.941,114.179,-237.689,6.617,243.562,TRUE,0.561,1,3000
"1106","Surplus[19]",9.668,115.977,-232.026,6.906,239.979,TRUE,0.57,1.001,3000
"1107","Surplus[20]",12.109,116.217,-241.633,9.257,252.433,TRUE,0.584,1.002,1552
"1108","Surplus[21]",15.848,116.42,-236.656,11.056,266.353,TRUE,0.599,1.001,1892
"1109","Surplus[22]",18.95,117.231,-245.557,13.124,273.895,TRUE,0.609,1,3000
"1110","Surplus[23]",21.247,119.328,-232.583,13.755,271.125,TRUE,0.621,1,3000
"1111","Surplus[24]",24.393,121.877,-220.713,16.083,278.253,TRUE,0.628,1,2771
"1112","Surplus[25]",28.436,120.622,-228.385,19.344,290.902,TRUE,0.644,1.001,2909
"1113","Surplus[26]",31.99,120.48,-214.441,21.386,295.36,TRUE,0.661,1,3000
"1114","Surplus[27]",35.023,121.481,-214.959,22.73,300.976,TRUE,0.67,1,3000
"1115","Surplus[28]",37.525,121.515,-209.98,25.511,300.027,TRUE,0.69,1,3000
"1116","Surplus[29]",41.574,120.506,-192.447,27.726,307.755,TRUE,0.699,1.001,3000
"1117","Surplus[30]",43.887,119.969,-194.271,29.663,318.294,TRUE,0.703,1.001,3000
"1118","Surplus[31]",45.666,120.813,-199.253,31.762,317.653,TRUE,0.71,1.001,3000
"1119","Surplus[32]",47.116,123.117,-199.385,32.729,320.296,TRUE,0.716,1.001,3000
"1120","Surplus[33]",48.357,124.674,-199.961,34.209,320.771,TRUE,0.712,1.001,3000
"1121","Surplus[34]",49.501,124.25,-200.124,34.708,320.149,TRUE,0.723,1.001,3000
"1122","Surplus[35]",51.207,123.169,-187.496,36.099,321.191,TRUE,0.727,1.002,3000
"1123","Surplus[36]",52.274,121.655,-185.559,36.611,323.553,TRUE,0.729,1.002,3000
"1124","Surplus[37]",53.416,121.347,-193.271,38.348,323.833,TRUE,0.738,1.001,3000
"1125","Surplus[38]",54.945,122.058,-187.9,39.278,324.698,TRUE,0.74,1,3000
"1126","Surplus[39]",56.215,121.864,-186.146,39.975,329.815,TRUE,0.742,1.001,3000
"1127","Surplus[40]",58.197,123.936,-187.921,42.137,332.133,TRUE,0.749,1.001,2984
"1128","Surplus[41]",58.877,124.559,-200.742,41.849,328.006,TRUE,0.753,1.002,1967
"1129","Surplus[42]",59.457,123.132,-183.974,41.935,328.421,TRUE,0.755,1.001,2114
"1130","Surplus[43]",62.64,123.226,-173.427,44.634,331.487,TRUE,0.766,1.002,2535
"1131","Surplus[44]",63.989,123.783,-181.736,47.395,336.783,TRUE,0.773,1.002,3000
"1132","Surplus[45]",66.007,124.539,-177.01,49.331,337.188,TRUE,0.784,1.002,3000
"1133","Surplus[46]",67.474,126.782,-186.819,50.254,341.26,TRUE,0.787,1.002,3000
"1134","Surplus[47]",69.892,127.031,-177.52,51.173,358.79,TRUE,0.789,1.003,2799
"1135","Surplus[48]",71.758,128.088,-176.781,52.534,361.435,TRUE,0.792,1.003,2830
"1136","Surplus[49]",74.227,128.775,-165.709,53.39,364.513,TRUE,0.799,1.001,3000
"1137","Surplus[50]",76.921,128.411,-162.151,57.094,368.923,TRUE,0.803,1.002,3000
"1138","Surplus[51]",78.272,126.703,-157.406,57.741,360.454,TRUE,0.81,1.002,3000
"1139","Surplus[52]",79.561,127.341,-153.614,58.443,359.189,TRUE,0.824,1.003,3000
"1140","Surplus[53]",80.844,127.879,-155.159,58.721,361.737,TRUE,0.825,1.002,3000
"1141","Surplus[54]",81.281,128.524,-149.265,60.121,371.419,TRUE,0.825,1.002,3000
"1142","Surplus[55]",82.64,127.214,-144.847,61.531,363.478,TRUE,0.83,1.001,3000
"1143","Surplus[56]",84.444,126.924,-150.532,62.851,364.748,TRUE,0.833,1.003,3000
"1144","Surplus[57]",85.239,125.282,-147.544,63.12,370.686,TRUE,0.833,1.002,3000
"1145","Surplus[58]",87.454,125.045,-140.296,65.017,376.531,TRUE,0.841,1.002,3000
"1146","Surplus[59]",88.099,124.697,-133.729,65.082,371.217,TRUE,0.844,1.002,3000
"1147","Surplus[60]",89.758,123.647,-127.582,66.487,370.444,TRUE,0.848,1.002,3000
"1148","Surplus[61]",91.638,123.6,-115.031,69.684,359.232,TRUE,0.853,1.001,3000
"1149","Surplus[62]",92.609,123.047,-120.055,70.097,361.839,TRUE,0.855,1.001,3000
"1150","Surplus[63]",94.796,122.907,-120.044,71.183,369.142,TRUE,0.865,1.001,3000
"1151","Surplus[64]",95.998,122.961,-110.579,72.532,373.478,TRUE,0.869,1.001,3000
"1152","Surplus[65]",97.712,122.635,-111.69,73.24,385.66,TRUE,0.874,1.001,3000
"1153","Surplus[66]",98.48,123.684,-113.913,76.095,369.018,TRUE,0.877,1.001,3000
"1154","Surplus[67]",99.328,122.559,-111.55,75.854,370.43,TRUE,0.881,1.001,3000
"1155","Surplus[68]",100.387,121.701,-105.646,76.759,369.676,TRUE,0.884,1.002,3000
"1156","Surplus[69]",101.049,119.679,-103.685,79.607,367.514,TRUE,0.888,1.001,3000
"1157","Surplus[70]",102.636,119.971,-107.639,80.902,371.462,TRUE,0.888,1,3000
"1158","Surplus[71]",103.62,119.459,-93.885,81.773,370.894,TRUE,0.892,1,3000
"1159","Surplus[72]",104.651,120.795,-103.837,82.165,374.31,TRUE,0.897,1.001,3000
"1160","Surplus[73]",106.507,120.531,-95.661,84.302,372.584,TRUE,0.893,1.001,3000
"1161","Surplus[74]",108.486,119.143,-91.815,88.204,375.8,TRUE,0.903,1.001,3000
"1162","Surplus[75]",110.163,118.722,-102.681,90.279,380.552,TRUE,0.908,1.001,3000
"1163","Surplus[76]",113.3,118.509,-83.876,91.303,382.239,TRUE,0.911,1,3000
"1164","Surplus[77]",116.735,118.188,-73.092,92.144,383.333,TRUE,0.92,1,3000
"1165","Surplus[78]",120.558,117.608,-63.649,97.201,393.361,TRUE,0.926,1,3000
"1166","Surplus[79]",126.201,119.113,-52.85,100.812,407.322,TRUE,0.934,1,3000
"1167","Surplus[80]",130.081,119.973,-45.686,104.14,412.853,TRUE,0.94,1,3000
"1168","Surplus[81]",131.636,120.414,-53.033,106.2,414.058,TRUE,0.94,1,3000
"1169","Surplus[82]",133.306,119.545,-41.525,108.506,407.923,TRUE,0.944,1,3000
"1170","Surplus[83]",134.634,119.652,-39.062,109.856,401.163,TRUE,0.946,1,3000
"1171","Surplus[84]",136.258,119.27,-32.866,111.613,409.433,TRUE,0.951,1,3000
"1172","Surplus[85]",137.047,119.225,-31.872,113.778,411.407,TRUE,0.952,1,3000
"1173","Surplus[86]",137.985,118.789,-29.445,113.164,413.705,TRUE,0.952,1.001,3000
"1174","Surplus[87]",139.17,118.286,-28.704,115.047,413.168,TRUE,0.956,1.001,2770
"1175","Surplus[88]",139.235,117.865,-20.673,115.147,407.887,TRUE,0.957,1,3000
"1176","Surplus[89]",139.827,117.359,-18.797,114.958,406.407,TRUE,0.962,1.001,3000
"1177","Surplus[90]",140.08,117.26,-18.41,116.618,409.338,TRUE,0.959,1.001,2084
"1178","Surplus[91]",140.231,116.347,-16.705,116.568,406.59,TRUE,0.962,1.001,2115
"1179","Surplus[92]",139.528,115.533,-17.4,116.742,403.205,TRUE,0.963,1.001,2778
"1180","Surplus[93]",138.171,113.761,-14.065,116.576,402.918,TRUE,0.964,1.002,2768
"1181","Surplus[94]",137.359,112.116,-16.034,115.294,397.287,TRUE,0.962,1.002,2419
"1182","Surplus[95]",136.793,111.55,-19.821,116.452,393.986,TRUE,0.962,1.001,3000
"1183","Surplus[96]",135.82,110.549,-12.676,115.427,387.633,TRUE,0.964,1.002,2594
"1184","Surplus[97]",135.048,110.4,-13.574,115.012,382.681,TRUE,0.963,1.003,1869
"1185","Surplus[98]",137.371,108.501,-9.157,117.367,385.53,TRUE,0.969,1.002,1983
"1186","Surplus[99]",139.561,109.713,-3.008,120.002,388.921,TRUE,0.974,1.002,1911
"1187","Surplus[100]",142.174,110.423,2.159,121.725,390.475,FALSE,0.977,1.002,2189
"1188","Surplus[101]",147.963,110.45,8.925,128.857,395.09,FALSE,0.982,1.002,2022
"1189","Surplus[102]",152.149,110.594,13.419,132.301,402.047,FALSE,0.987,1.002,2218
"1190","Surplus[103]",153.609,109.729,14.92,133.756,406.379,FALSE,0.988,1.001,1867
"1191","Surplus[104]",154.267,109.468,15.919,134.303,404.219,FALSE,0.987,1.001,3000
"1192","Surplus[105]",155.886,109.625,15.431,135.922,405.401,FALSE,0.985,1.002,2898
"1193","Surplus[106]",157.633,109.492,16.432,138.309,403.042,FALSE,0.989,1.003,2391
"1194","Surplus[107]",159.341,110.768,17.262,141.51,411.747,FALSE,0.99,1.002,1974
"1195","Surplus[108]",160.988,111.614,18.594,143.271,413.105,FALSE,0.99,1.003,3000
"1196","Surplus[109]",161.567,111.861,17.529,144.003,415.543,FALSE,0.988,1.003,3000
"1197","Surplus[110]",164.055,112.728,19.511,147.476,416.171,FALSE,0.99,1.004,2344
"1198","Surplus[111]",167.126,114.537,20.372,149.126,423.675,FALSE,0.992,1.004,3000
"1199","Surplus[112]",171.977,114.871,21.248,153.243,431.207,FALSE,0.994,1.003,3000
"1200","Surplus[113]",176.94,117.555,23.436,156.95,440.006,FALSE,0.997,1.003,3000
"1201","Surplus[114]",181.02,119.618,24.439,158.652,452.709,FALSE,0.998,1.002,2249
"1202","Surplus[115]",184.51,121.873,24.639,162.743,465.807,FALSE,0.999,1.002,2650
"1203","Surplus[116]",188.001,125.306,24.862,164.33,472.35,FALSE,0.999,1.001,2658
"1204","Surplus[117]",191.299,127.802,24.932,166.322,482.953,FALSE,1,1.001,2022
"1205","Surplus[118]",194.794,131.6,24.889,168.206,498.648,FALSE,1,1.002,1867
"1206","Surplus[119]",198.159,136.085,24.881,169.745,514.917,FALSE,1,1.002,1718
"1207","Surplus[120]",200.611,140,25.123,170.543,530.796,FALSE,1,1.002,1635
"1208","Surplus[121]",202.289,142.966,24.914,170.685,539.3,FALSE,1,1.002,1557
"1209","Surplus[122]",203.389,145.387,24.861,170.432,544.595,FALSE,1,1.002,1499
"1210","Surplus[123]",204.276,147.961,24.787,169.37,556.082,FALSE,1,1.002,1415
"1211","Surplus[124]",204.841,149.819,24.575,169.483,566.013,FALSE,1,1.002,1420
"1212","Surplus[125]",205.027,150.506,24.544,169.75,571.311,FALSE,1,1.003,1400
"1213","Surplus[126]",205.177,151.063,24.474,169.217,570.547,FALSE,1,1.003,1322
"1214","Surplus[127]",205.222,151.02,24.789,169.348,565.377,FALSE,1,1.003,1275
"1215","Surplus[128]",204.845,149.757,24.835,169.687,560.908,FALSE,1,1.003,1402
"1216","Surplus[129]",204.715,149.216,24.639,169.128,556.497,FALSE,1,1.003,1431
"1217","Surplus[130]",204.328,147.905,24.639,170.022,554.876,FALSE,1,1.002,1432
"1218","Surplus[131]",203.842,146.789,24.554,170.362,549.579,FALSE,1,1.002,1379
"1219","Surplus[132]",203.028,145.154,24.622,170.318,541.718,FALSE,1,1.003,1328
"1220","Surplus[133]",202.355,143.616,24.542,170.603,536.689,FALSE,1,1.002,1602
"1221","Surplus[134]",201.529,141.968,24.585,170.309,533.558,FALSE,1,1.002,1547
"1222","Surplus[135]",200.512,140.056,24.505,170.098,527.456,FALSE,1,1.002,1634
"1223","Tau1",0.023,0.011,0.01,0.021,0.053,FALSE,1,1,3000
"1224","CtoB[1]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1225","CtoB[2]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1226","CtoB[3]",0,0,0,0,0.001,FALSE,1,1,3000
"1227","CtoB[4]",0,0.001,0,0,0.001,FALSE,1,1.06,3000
"1228","CtoB[5]",0,0,0,0,0.002,FALSE,1,1.012,3000
"1229","CtoB[6]",0,0,0,0,0.002,FALSE,1,1.009,1373
"1230","CtoB[7]",0.001,0.001,0,0,0.002,FALSE,1,1.005,3000
"1231","CtoB[8]",0.001,0.001,0,0,0.002,FALSE,1,1.002,2085
"1232","CtoB[9]",0.001,0.001,0,0.001,0.002,FALSE,1,1.003,3000
"1233","CtoB[10]",0.001,0.001,0,0.001,0.003,FALSE,1,1.005,3000
"1234","CtoB[11]",0.001,0.001,0,0.001,0.003,FALSE,1,1.003,707
"1235","CtoB[12]",0.001,0.001,0,0.001,0.003,FALSE,1,1.004,2495
"1236","CtoB[13]",0.002,0.001,0.001,0.001,0.004,FALSE,1,1.002,1024
"1237","CtoB[14]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.004,1302
"1238","CtoB[15]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1,3000
"1239","CtoB[16]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1.002,1777
"1240","CtoB[17]",0.003,0.002,0.001,0.003,0.008,FALSE,1,1.003,1477
"1241","CtoB[18]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.001,3000
"1242","CtoB[19]",0.004,0.002,0.002,0.004,0.01,FALSE,1,1.002,2838
"1243","CtoB[20]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.003,1446
"1244","CtoB[21]",0.006,0.003,0.002,0.006,0.013,FALSE,1,1.005,857
"1245","CtoB[22]",0.006,0.003,0.003,0.006,0.013,FALSE,1,1.002,1624
"1246","CtoB[23]",0.006,0.003,0.003,0.006,0.013,FALSE,1,1.002,1032
"1247","CtoB[24]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1,3000
"1248","CtoB[25]",0.007,0.003,0.003,0.007,0.016,FALSE,1,1.001,2407
"1249","CtoB[26]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1.002,1567
"1250","CtoB[27]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.001,1644
"1251","CtoB[28]",0.007,0.003,0.003,0.007,0.016,FALSE,1,1.001,2242
"1252","CtoB[29]",0.005,0.003,0.002,0.005,0.011,FALSE,1,1.003,1901
"1253","CtoB[30]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1.001,3000
"1254","CtoB[31]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,2029
"1255","CtoB[32]",0.004,0.002,0.002,0.004,0.01,FALSE,1,1.001,2311
"1256","CtoB[33]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1,2434
"1257","CtoB[34]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.003,3000
"1258","CtoB[35]",0.004,0.002,0.002,0.004,0.01,FALSE,1,1.006,810
"1259","CtoB[36]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1,3000
"1260","CtoB[37]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.002,1298
"1261","CtoB[38]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1.006,752
"1262","CtoB[39]",0.004,0.002,0.002,0.004,0.01,FALSE,1,1.001,1417
"1263","CtoB[40]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1,3000
"1264","CtoB[41]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1,3000
"1265","CtoB[42]",0.009,0.004,0.004,0.008,0.019,FALSE,1,1.002,1326
"1266","CtoB[43]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1.006,564
"1267","CtoB[44]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.003,871
"1268","CtoB[45]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.002,1286
"1269","CtoB[46]",0.008,0.004,0.003,0.007,0.017,FALSE,1,1.002,2750
"1270","CtoB[47]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1.001,1657
"1271","CtoB[48]",0.008,0.004,0.004,0.008,0.017,FALSE,1,1.003,660
"1272","CtoB[49]",0.009,0.004,0.004,0.008,0.018,FALSE,1,1.001,2988
"1273","CtoB[50]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.002,1119
"1274","CtoB[51]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1.003,906
"1275","CtoB[52]",0.007,0.003,0.003,0.006,0.014,FALSE,1,1.004,1463
"1276","CtoB[53]",0.007,0.003,0.003,0.006,0.014,FALSE,1,1.001,1356
"1277","CtoB[54]",0.006,0.003,0.002,0.006,0.013,FALSE,1,1,3000
"1278","CtoB[55]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1,2879
"1279","CtoB[56]",0.006,0.003,0.002,0.006,0.013,FALSE,1,1.003,1488
"1280","CtoB[57]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1.001,1920
"1281","CtoB[58]",0.006,0.002,0.002,0.005,0.012,FALSE,1,1.001,2660
"1282","CtoB[59]",0.008,0.003,0.004,0.008,0.016,FALSE,1,1.001,3000
"1283","CtoB[60]",0.008,0.003,0.004,0.008,0.017,FALSE,1,1.001,3000
"1284","CtoB[61]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1,3000
"1285","CtoB[62]",0.008,0.003,0.004,0.008,0.017,FALSE,1,1.003,1208
"1286","CtoB[63]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.003,734
"1287","CtoB[64]",0.008,0.003,0.004,0.008,0.017,FALSE,1,1.002,1320
"1288","CtoB[65]",0.009,0.004,0.004,0.008,0.018,FALSE,1,1.002,2320
"1289","CtoB[66]",0.008,0.003,0.003,0.007,0.016,FALSE,1,1,3000
"1290","CtoB[67]",0.008,0.004,0.004,0.008,0.017,FALSE,1,1,3000
"1291","CtoB[68]",0.007,0.003,0.003,0.006,0.013,FALSE,1,1.003,793
"1292","CtoB[69]",0.009,0.003,0.004,0.008,0.017,FALSE,1,1.002,1229
"1293","CtoB[70]",0.009,0.003,0.004,0.008,0.017,FALSE,1,1.001,3000
"1294","CtoB[71]",0.009,0.004,0.004,0.009,0.018,FALSE,1,1,3000
"1295","CtoB[72]",0.012,0.004,0.005,0.011,0.022,FALSE,1,1.002,1037
"1296","CtoB[73]",0.01,0.004,0.005,0.01,0.021,FALSE,1,1.003,806
"1297","CtoB[74]",0.011,0.004,0.005,0.01,0.022,FALSE,1,1.007,608
"1298","CtoB[75]",0.015,0.006,0.007,0.014,0.031,FALSE,1,1,3000
"1299","CtoB[76]",0.015,0.008,0.006,0.013,0.037,FALSE,1,1.001,2546
"1300","CtoB[77]",0.017,0.01,0.006,0.015,0.044,FALSE,1,1.003,2459
"1301","CtoB[78]",0.023,0.011,0.009,0.021,0.051,FALSE,1,1.001,2331
"1302","CtoB[79]",0.02,0.01,0.008,0.017,0.046,FALSE,1,1.002,3000
"1303","CtoB[80]",0.014,0.009,0.005,0.012,0.038,FALSE,1,1.002,3000
"1304","CtoB[81]",0.012,0.008,0.004,0.01,0.033,FALSE,1,1.002,3000
"1305","CtoB[82]",0.014,0.007,0.005,0.012,0.034,FALSE,1,1,3000
"1306","CtoB[83]",0.012,0.007,0.005,0.011,0.032,FALSE,1,1,3000
"1307","CtoB[84]",0.012,0.007,0.004,0.01,0.032,FALSE,1,1.001,3000
"1308","CtoB[85]",0.012,0.008,0.004,0.009,0.034,FALSE,1,1.002,3000
"1309","CtoB[86]",0.01,0.007,0.003,0.008,0.029,FALSE,1,1,3000
"1310","CtoB[87]",0.009,0.006,0.003,0.008,0.026,FALSE,1,1.002,1494
"1311","CtoB[88]",0.011,0.007,0.004,0.009,0.03,FALSE,1,1.001,3000
"1312","CtoB[89]",0.009,0.006,0.003,0.008,0.025,FALSE,1,1.002,2904
"1313","CtoB[90]",0.008,0.006,0.002,0.006,0.026,FALSE,1,1.001,3000
"1314","CtoB[91]",0.006,0.002,0.003,0.005,0.012,FALSE,1,1.002,3000
"1315","CtoB[92]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1.001,3000
"1316","CtoB[93]",0.007,0.003,0.004,0.006,0.015,FALSE,1,1.003,3000
"1317","CtoB[94]",0.008,0.003,0.004,0.007,0.017,FALSE,1,1.001,2637
"1318","CtoB[95]",0.006,0.001,0.003,0.005,0.009,FALSE,1,1,3000
"1319","CtoB[96]",0.008,0.002,0.005,0.008,0.013,FALSE,1,1.003,1254
"1320","CtoB[97]",0.016,0.003,0.011,0.015,0.023,FALSE,1,1.002,3000
"1321","CtoB[98]",0.02,0.004,0.014,0.019,0.028,FALSE,1,1.002,2125
"1322","CtoB[99]",0.02,0.003,0.014,0.02,0.027,FALSE,1,1,3000
"1323","CtoB[100]",0.03,0.005,0.022,0.03,0.041,FALSE,1,1.002,3000
"1324","CtoB[101]",0.028,0.005,0.021,0.028,0.038,FALSE,1,1.001,2949
"1325","CtoB[102]",0.019,0.003,0.014,0.019,0.027,FALSE,1,1.001,3000
"1326","CtoB[103]",0.017,0.003,0.012,0.017,0.024,FALSE,1,1,2873
"1327","CtoB[104]",0.021,0.003,0.016,0.021,0.029,FALSE,1,1.002,1690
"1328","CtoB[105]",0.021,0.003,0.015,0.021,0.028,FALSE,1,1.003,1170
"1329","CtoB[106]",0.023,0.004,0.017,0.023,0.031,FALSE,1,1.003,1028
"1330","CtoB[107]",0.025,0.004,0.019,0.025,0.033,FALSE,1,1.001,2068
"1331","CtoB[108]",0.015,0.002,0.011,0.014,0.02,FALSE,1,1,3000
"1332","CtoB[109]",0.02,0.002,0.016,0.02,0.026,FALSE,1,1.001,3000
"1333","CtoB[110]",0.019,0.002,0.015,0.019,0.024,FALSE,1,1,2478
"1334","CtoB[111]",0.022,0.003,0.017,0.021,0.028,FALSE,1,1.001,1535
"1335","CtoB[112]",0.018,0.002,0.014,0.018,0.023,FALSE,1,1,3000
"1336","CtoB[113]",0.016,0.002,0.012,0.015,0.02,FALSE,1,1,3000
"1337","CtoB[114]",0.016,0.002,0.013,0.016,0.02,FALSE,1,1,3000
"1338","CtoB[115]",0.014,0.002,0.012,0.014,0.018,FALSE,1,1,3000
"1339","CtoB[116]",0.015,0.002,0.012,0.014,0.018,FALSE,1,1.001,2408
"1340","CtoB[117]",0.022,0.003,0.016,0.021,0.029,FALSE,1,1.001,3000
"1341","CtoB[118]",0.017,0.002,0.013,0.016,0.022,FALSE,1,1.001,3000
"1342","CtoB[119]",0.017,0.002,0.012,0.016,0.022,FALSE,1,1.001,1621
"1343","CtoB[120]",0.019,0.004,0.013,0.019,0.029,FALSE,1,1.001,1300
"1344","CtoB[121]",0.017,0.002,0.013,0.017,0.022,FALSE,1,1,3000
"1345","CtoB[122]",0.018,0.003,0.013,0.018,0.023,FALSE,1,1,3000
"1346","CtoB[123]",0.018,0.003,0.013,0.018,0.024,FALSE,1,1,3000
"1347","CtoB[124]",0.009,0.001,0.007,0.009,0.011,FALSE,1,1.001,1990
"1348","CtoB[125]",0.013,0.001,0.011,0.013,0.017,FALSE,1,1,3000
"1349","CtoB[126]",0.015,0.002,0.012,0.015,0.019,FALSE,1,1.002,1234
"1350","CtoB[127]",0.008,0.001,0.007,0.008,0.01,FALSE,1,1.001,3000
"1351","CtoB[128]",0.009,0.001,0.007,0.009,0.011,FALSE,1,1,3000
