"","iter","harv_hist","Hmax","r_1","K_1","MSY_t_1","HMSYs_t_1","Bmsy_t_1","Fmsy_t_1","r_2","K_2","MSY_t_2","HMSYs_t_2","Bmsy_t_2","Fmsy_t_2","r_3","K_3","MSY_t_3","HMSYs_t_3","Bmsy_t_3","Fmsy_t_3","true_term_bio1","true_ss1","true_tot_cont1","true_reb_cont1","true_reb_len1","q1","true_term_bio2","true_ss2","true_tot_cont2","true_reb_cont2","true_reb_len2","q2","true_term_bio3","true_ss3","true_tot_cont3","true_reb_cont3","true_reb_len3","q3","obs_tot_bio_cont1","obs_reb_bio_cont1","obs_reb_bio_len1","obs_tot_ind_cont1","obs_reb_ind_cont1","obs_reb_ind_len1","Depl_1","obs_tot_bio_cont2","obs_reb_bio_cont2","obs_reb_bio_len2","obs_tot_ind_cont2","obs_reb_ind_cont2","obs_reb_ind_len2","Depl_2","obs_tot_bio_cont3","obs_reb_bio_cont3","obs_reb_bio_len3","obs_tot_ind_cont3","obs_reb_ind_cont3","obs_reb_ind_len3","Depl_3"
"37",37,"Harv3",8,0.0499776395814262,131109.469942749,2205.99529517855,0.0168255984570896,52443.7879770994,0.0420639961427241,0.0480956274388415,191644.292138517,3103.10351446825,0.0161919954924897,76657.7168554068,0.0404799887312243,0.0487977045614763,117396.281659603,1928.62820766465,0.0164283585510554,46958.5126638412,0.0410708963776386,20965.2218671493,0.159906236188005,6.42266180758286,0.172813592997471,8,9.6323212585412e-05,50109.3832454741,0.261470783639389,5.22610108735722,0.546039702882053,7,9.7719203052111e-05,30990.6874052814,0.263983551839747,5.624695857639,0.748810742357602,7,6.49553932622075e-05,9.70725667689963,0.135679676177576,9,6.78333524044574,0.146764494244671,8,0.159906236188005,7.0831897457938,0.713586811179732,16,5.17088411697384,0.606662783735313,10,0.261470783639389,11.5212714409301,1.34488059531176,10,6.29689516154223,0.813797310317944,7,0.263983551839747
"38",38,"Harv3",8,0.0480924042655782,150081.907608546,2429.96271437354,0.0161909103708325,60032.7630434185,0.0404772759270813,0.0491933875137491,149287.808127701,2472.44051040472,0.0165615701738335,59715.1232510805,0.0414039254345838,0.0504900389579984,161654.886649922,2747.82659579515,0.0169981041262663,64661.9546599686,0.0424952603156658,32665.0135162175,0.217647909976042,5.56396410605883,0.383198573052522,8,4.75171966967173e-05,31484.8524892878,0.210900360077332,4.14886794571786,0.0858981037425289,5,2.81093354267068e-05,49796.4153577389,0.3080415098467,4.13072785541363,0.539523328366094,6,5.99167290562764e-05,8.90517196341471,0.67863366097699,4,5.58592608157919,0.53630533971759,9,0.217647909976042,5.49779789237922,0,0,4.46611831135703,0.147087100219613,8,0.210900360077332,5.60269205709852,0.457435191087131,16,4.67524378128839,0.636003043927162,16,0.3080415098467
"39",39,"Harv3",8,0.0494922675617157,155157.7859791,2585.26880261923,0.0166621918861841,62063.1143916398,0.0416554797154601,0.0493454123719239,136516.063660383,2267.90740678508,0.0166127512468207,54606.4254641533,0.0415318781170517,0.0475678558130132,160488.718235865,2570.11681764599,0.016014314563026,64195.4872943461,0.0400357864075649,31174.6334560874,0.200922133938459,6.28037300311619,0.462788079654052,5,7.09099295875058e-05,31287.957953487,0.229188837669121,5.59390116006885,0.498321942496408,11,7.17365850438364e-05,20600.8311088495,0.128363110723914,10.8679655498219,0.32111243817286,4,8.36544187739491e-05,8.68372883700276,0.94401609411067,5,7.28040193621831,0.570033026204917,15,0.200922133938459,7.55701015201761,0.565292695980781,14,5.7322670681851,0.399030859834037,10,0.229188837669121,18.4921600574888,0.810176776282999,4,11.7229283612116,0.425194918398396,4,0.128363110723914
"40",40,"Harv3",8,0.0501913106188425,181427.332339808,3065.67442395699,0.0168975334885874,72570.9329359233,0.0422438337214686,0.0516318708423517,131821.83986064,2291.39525823953,0.0173825161343671,52728.7359442562,0.0434562903359176,0.0509475999405234,168710.911809467,2893.75448860368,0.0171521477631022,67484.3647237867,0.0428803694077556,39641.7111843046,0.218499112967481,6.64105399047852,0.508773352591819,9,3.20306209241971e-05,28868.7084631291,0.218997917899254,5.2252306619935,0.330548732957732,11,9.95807434478775e-05,34320.3546747574,0.203427000107243,5.25786248954824,0.273018193332441,8,9.08832130278461e-05,7.27393588540468,0.268102412521334,9,7.40998320273374,0.663394156394351,9,0.218499112967481,10.5365786818064,0.530062436995935,10,5.52826959886699,0.275690978058841,4,0.218997917899254,10.9652038938777,0.524307619018174,6,6.25721513701799,0.374882071416724,9,0.203427000107243
"41",41,"Harv3",8,0.0511831416008593,159526.526066475,2748.87268977644,0.0172314458137889,63810.6104265898,0.0430786145344723,0.0489428586187105,167759.905848652,2764.21796340689,0.0164772264828324,67103.9623394608,0.0411930662070811,0.0501832583005635,169281.592848711,2859.98247635238,0.0168948225747639,67712.6371394843,0.0422370564369097,36245.4863333667,0.2272066422249,5.70008822393211,0.413409199466117,10,6.91645804117434e-05,22029.4998302323,0.13131564254755,8.32188493782653,0.224109310365019,11,8.99131900421344e-05,39152.3958092021,0.231285606133168,6.71231970723807,0.783748538181331,12,6.21226897952147e-05,9.19289598006036,0.830591545593878,8,6.19975658518571,0.499731969327636,10,0.2272066422249,11.4575994680535,0.55329867259198,6,7.63822573549591,0.222006891365761,13,0.13131564254755,9.78575002350166,1.5060843765984,9,7.87880212464048,1.07771999010718,12,0.231285606133168
"42",42,"Harv3",8,0.0487417984785397,130527.327139862,2141.89301307216,0.0164095370678746,52210.9308559448,0.0410238426696866,0.0493316043608283,192011.230345815,3188.94221526162,0.0166081026069063,76804.4921383262,0.0415202565172658,0.0483770282618474,184752.362431027,3009.01232501688,0.0162867326047873,73900.9449724108,0.0407168315119681,34172.4249609008,0.261802840138484,4.74452262232283,0.420606828683311,9,4.35511318244971e-05,34041.4601293225,0.177288901633583,8.67056762259596,0.561096242469086,12,1.1635821883101e-05,35999.4651704034,0.19485252960618,5.84069704385677,0.277730380503665,15,3.42537649837323e-05,6.74866370148726,1.01490129867084,17,4.97034219454749,0.514366086613043,9,0.261802840138484,16.3013471851734,0.682800064888097,11,10.111429577954,0.674775549437957,13,0.177288901633583,7.23333266497793,0.685554641837851,15,6.2810844766411,0.289611740423231,11,0.19485252960618
"43",43,"Harv3",8,0.0496316439673167,143894.928600639,2404.35686661545,0.0167091146991595,57557.9714402556,0.0417727867478988,0.0512763146393554,167193.225421943,2886.22549975598,0.0172628136844185,66877.2901687771,0.0431570342110462,0.0511056382185202,156501.804478467,2692.66884271022,0.0172053533292053,62600.7217913866,0.0430133833230133,39414.8797257408,0.273914307537075,6.18870734210602,0.804314326697488,16,6.89867388480343e-05,32612.3830052489,0.195058040916105,6.78727730584614,0.516634323002382,12,9.86572111491114e-05,30234.4245672104,0.193188983781784,5.38583524513291,0.20839541596612,8,2.35362048679963e-05,10.1967623329397,0.9712915695746,15,7.10326886593258,1.05500031970025,18,0.273914307537075,11.2732050818621,1.51688901956664,10,6.98350857598497,0.501074222003221,15,0.195058040916105,7.63447340237135,0.244120257027739,5,5.87030092293028,0.342165751490988,7,0.193188983781784
"44",44,"Harv3",8,0.0496677768338146,183762.417221442,3072.74269976989,0.0167212792813185,73504.9668885767,0.0418031982032961,0.0489296282557376,115272.530936636,1898.85815633853,0.016472772315395,46109.0123746544,0.0411819307884875,0.0481786481380729,146101.546357386,2369.7591122123,0.016219945450923,58440.6185429543,0.0405498636273075,31671.3551978583,0.172349469911973,7.00201796114716,0.323607503529049,11,8.94840807304718e-05,26644.3511672947,0.231142241354454,4.5382974437417,0.280134484434101,7,9.52240570145659e-05,25433.6492463315,0.174081998996212,5.31999486862844,0.100197340376641,12,9.69127445458435e-05,11.2933322324838,0.342412584160523,12,7.05989122691972,0.43100860688688,12,0.172349469911973,5.73768825597526,0.343167730752785,2,5.30847083333258,0.348398823150469,7,0.231142241354454,7.78014944054004,0,0,6.22661918964689,0.25309536998282,11,0.174081998996212
"45",45,"Harv3",8,0.0497967404679228,156549.846776761,2624.51066901105,0.0167646965043255,62619.9387107044,0.0419117412608137,0.0502318152336618,110057.768318802,1861.20561605705,0.0169111698745856,44023.1073275208,0.042277924686464,0.0507538537094131,170666.122669354,2916.15849863913,0.0170869206672542,68266.4490677416,0.0427173016681356,42453.5532248956,0.271182336482475,4.29392438615402,0.435618784198801,11,3.20705764507875e-05,24542.5304037388,0.222996802303377,5.85971586263987,0.406121255052959,15,1.20129030873068e-05,33329.4452228121,0.1952903405873,5.60501357559981,0.214725015275329,3,5.60825731698424e-05,5.45347815922149,1.20063755966705,7,5.01108589843694,0.443228516881459,9,0.271182336482475,7.36349896280946,0.69203156794557,4,6.06251345689617,0.534172386835523,16,0.222996802303377,7.85813884373068,0.363021148048239,8,5.77647873632349,0.185955992146092,3,0.1952903405873
"46",46,"Harv3",8,0.0508022099234823,149846.380297095,2562.85267031202,0.0171032003925003,59938.5521188378,0.0427580009812507,0.0489001093621632,171581.555483863,2824.71873575426,0.0164628344100769,68632.6221935451,0.0411570860251924,0.0476199153610031,137531.459308229,2204.88249665854,0.0160318410620297,55012.5837232918,0.0400796026550744,24150.4952723574,0.161168359385626,7.0175756006476,0.2921795058066,11,9.63099341839552e-05,43670.0321125432,0.254514723271933,6.04144124292937,0.664727522742904,17,4.96159657393582e-05,30813.8191883754,0.224049241848855,6.78433428584389,0.651891422891094,8,5.5547551617492e-05,8.41019511496195,0.820951223305877,9,7.7265273573758,0.387887636436513,11,0.161168359385626,9.39690771997781,1.77417789550403,19,6.08591861417857,0.737696310744431,17,0.254514723271933,9.18443273231718,0.625800758168534,9,7.17472359008718,0.779476318875413,9,0.224049241848855
"47",47,"Harv3",8,0.0515027753481576,131418.766267598,2278.67715313494,0.0173390545190102,52567.5065070391,0.0433476362975256,0.0500701548755439,165120.149892755,2783.38824291338,0.0168567448898344,66048.0599571019,0.0421418622245859,0.0501865553411586,168109.860853292,2840.37287245239,0.0168959325647837,67243.9443413168,0.0422398314119592,26426.6290734163,0.201087179738135,6.12705567463196,0.433159525448409,8,1.66404592292383e-05,53845.6774861816,0.326099979446205,4.89251924708903,0.881118959497499,11,3.42617879109457e-05,24523.5679352568,0.145878223982699,8.38782964094841,0.360191234069939,11,2.63779028295539e-05,5.93209595823771,0.440859292249416,5,5.95860899624475,0.374525246969274,8,0.201087179738135,5.95425935789548,0.607501681606536,6,5.13010870863809,0.776744137535955,11,0.326099979446205,14.0937270510369,0.875231415810724,5,8.62066873798355,0.344061524455281,11,0.145878223982699
"48",48,"Harv3",8,0.0488805596805165,158364.424901083,2606.08500513123,0.0164562527648431,63345.7699604332,0.0411406319121077,0.0493758912332018,108277.794555761,1799.90311475519,0.0166230123372921,43311.1178223044,0.0415575308432302,0.0491711859327637,185207.029618323,3065.93489881254,0.0165540957334658,74082.8118473291,0.0413852393336644,43758.256726221,0.276313678110176,4.23038467272274,0.374653490476069,6,3.16864975728095e-05,22844.0374696068,0.210976198428594,6.20968762810223,0.521072487634678,10,3.58024425036274e-05,32491.1750005295,0.175431651096007,6.69470507492161,0.335893064714722,13,1.78466313984245e-05,6.06758686714757,0.38974304707094,10,4.68079965116017,0.326096994110367,4,0.276313678110176,6.2012336619239,0.815655956058186,8,6.32739131906419,0.494154652311329,12,0.210976198428594,10.3278430807718,0.565923455285098,13,6.43059603636385,0.297387960710294,13,0.175431651096007
"49",49,"Harv3",8,0.0488571358276577,112009.383365512,1842.37142614782,0.0164483668313372,44803.7533462048,0.0411209170783429,0.051555967611299,156634.728028439,2718.70307877747,0.0173569623607598,62653.8912113756,0.0433924059018995,0.0503620045709785,197742.598410696,3352.72570581341,0.0169549997459327,79097.0393642783,0.0423874993648317,21227.7714738136,0.189517796063055,5.29763027841394,0.188511303518964,5,1.8915577835869e-05,34458.8820493427,0.219995159969162,5.46311728210616,0.250876136841684,10,6.75543296616525e-05,39535.4788695445,0.199934051576648,5.28162443880765,0.214497660085425,16,9.77732351468876e-05,8.77874027753654,0.969720291488494,6,5.59092083971524,0.230576269736012,6,0.189517796063055,7.62963666011039,0.224311949586745,4,6.574712484959,0.191810910237327,11,0.219995159969162,6.33566235664742,0.388702655300831,9,5.89099141410978,0.255979106240258,8,0.199934051576648
"50",50,"Harv3",8,0.0509012196408379,189707.365375943,3250.92657532898,0.0171365332541866,75882.9461503774,0.0428413331354665,0.0515947837607915,199202.44757086,3460.15255088772,0.0173700303037535,79680.9790283442,0.0434250757593839,0.0524034163085793,190140.566928312,3354.51056962392,0.017642266581064,76056.2267713249,0.04410566645266,32624.2437704351,0.17197141347561,6.87941929180317,0.279461486415258,6,7.95952007407323e-05,38105.3246004015,0.19128943978887,5.91270920828016,0.322328271875271,11,2.81718442239799e-05,42962.6063054888,0.225951815541219,5.04352309726796,0.365545016092986,10,2.77961788070388e-05,11.3274669106609,0.470062348082589,7,6.96741178432965,0.232345502198374,6,0.17197141347561,10.5416033387494,0.617472356177643,9,5.74892146925016,0.243434535643196,11,0.19128943978887,5.44155131840533,0.0542052301783467,7,5.55769641331366,0.308815883402675,5,0.225951815541219
"51",51,"Harv3",8,0.05046823973712,121618.118532933,2066.3848894269,0.0169907651454691,48647.2474131733,0.0424769128636728,0.0522473772721078,114901.491254568,2021.08667709941,0.0175897340846658,45960.5965018272,0.0439743352116646,0.0491561859524808,175335.159874521,2901.62959149813,0.0165490458021921,70134.0639498085,0.0413726145054803,22685.904976999,0.186533924802133,5.23035898459565,0.127162061551249,6,7.97797389421612e-05,22152.1286554103,0.192792351200487,6.36796824604113,0.420487921724795,7,2.23745117289945e-05,44487.2377126625,0.253726849449362,4.37285260574785,0.338572725582159,8,5.94723135931417e-05,7.29266976259309,0.306060001933152,6,5.47781242591121,0.16760696797658,6,0.186533924802133,8.48307512595577,0.197203557562621,11,6.96849061499917,0.366078962820065,7,0.192792351200487,6.51013316218968,0.405818649808485,20,5.00594251914222,0.434251921291655,6,0.253726849449362
"52",52,"Harv3",8,0.051717125357969,105208.926345222,1831.81556635324,0.0174112181350707,42083.5705380887,0.0435280453376767,0.0487131070686447,136287.904786877,2235.10497666835,0.0163998777453035,54515.1619147509,0.0409996943632587,0.0500264009698369,157067.101052962,2645.32640744146,0.0168420145893536,62826.8404211849,0.0421050364733839,21205.6703945546,0.201557711224735,6.86927342614031,0.491160722598318,9,4.94063302129507e-05,32777.1022755376,0.240498981379113,5.31653271286358,0.519119683291539,7,9.19920320319943e-05,29828.7438151516,0.189910831836729,6.62035005095983,0.447187017064839,6,6.54264504578896e-05,10.9304307230589,0.692883982424375,6,6.93197622552098,0.444949437200827,9,0.201557711224735,7.50698716892971,0.611920315724731,14,5.64929017369037,0.505514865312502,7,0.240498981379113,7.04068855440765,0.937557719095354,8,6.77852710998952,0.47068824039819,15,0.189910831836729
"53",53,"Harv3",8,0.0482978668455735,146863.267407753,2388.00875942797,0.0162600819223086,58745.306963101,0.0406502048057715,0.0502726454216885,173580.504115671,2937.83542863596,0.0169249158688826,69432.2016462684,0.0423122896722065,0.0511484667661228,196361.565054394,3381.30139870708,0.0172197720962879,78544.6260217577,0.0430494302407197,27642.4741132209,0.188219114289988,5.30810322508642,0.187305601875583,7,2.23657756694593e-05,43417.6584152377,0.250129809430125,3.95198464390607,0.238638975281129,4,4.37742756470107e-05,44321.7649045285,0.22571507256143,6.15391812757984,0.394042606128492,6,8.68239320255816e-05,6.71421903951809,0.73552090608378,11,5.88067955000425,0.33127979321951,8,0.188219114289988,6.66084197339178,0.511612949642756,5,4.22440337378939,0.440487293380912,4,0.250129809430125,9.68242317487095,0.709726897874187,10,6.2945151552091,0.490621538708499,14,0.22571507256143
"54",54,"Harv3",8,0.0499689566537457,189219.196327031,3183.17308911799,0.0168226752407111,75687.6785308123,0.0420566881017778,0.0500218043669091,186801.932984963,3145.83180392129,0.0168404670853942,74720.7731939852,0.0421011677134856,0.0501844117131263,184197.383467108,3112.05363824376,0.0168952108855524,73678.9533868432,0.0422380272138811,33283.7776987192,0.175900639812434,7.37387454445373,0.462922407136438,7,3.58419684995897e-05,43857.3264707778,0.234779832146106,4.83452238377662,0.369828185915775,10,4.20871235546656e-05,38962.5152264432,0.21152588865846,6.3645517631803,0.502522698814683,11,4.25587137765251e-05,11.3884138029083,0.65500622726923,10,8.68053815545863,0.643252781247907,6,0.175900639812434,6.42694015264792,1.05748008029474,13,5.0285683398148,0.322590992982481,9,0.234779832146106,11.6167676205834,1.51585568263639,11,6.93736104959055,0.580476197765294,10,0.21152588865846
"55",55,"Harv3",8,0.0482027495272884,134534.50074885,2183.23388100858,0.0162280594855312,53813.8002995402,0.0405701487138279,0.0501743580489759,127909.964998253,2160.63289717604,0.0168918261935695,51163.9859993011,0.0422295654839237,0.0518192977191125,141479.911119677,2468.20416438097,0.017445615740408,56591.9644478709,0.04361403935102,29170.2174184459,0.216823322315671,4.83417782199629,0.264985818345641,11,2.45904327463359e-05,26558.9796084697,0.20763808049539,5.71082863120414,0.363278298837939,4,8.04067396651953e-05,28347.6011424798,0.200364849808965,6.71304514965302,0.489478621361197,10,5.66801124042831e-05,6.21777679209634,0.355488972347647,14,5.19297495762633,0.307486635810257,13,0.216823322315671,7.83113714858895,0.545484881180303,5,5.93652943756897,0.4113562192705,5,0.20763808049539,11.4125358257709,0.561886910271454,11,6.84959282794247,0.422643893624586,15,0.200364849808965
"56",56,"Harv3",8,0.0504950208276354,154248.500708491,2622.19078330977,0.0169997813350897,61699.4002833962,0.0424994533377243,0.0511044986693012,138147.044461221,2376.81571212229,0.0172049696856851,55258.8177844882,0.0430124242142127,0.0501185740474552,172605.3631166,2912.37819902624,0.0168730458106267,69042.1452466398,0.0421826145265668,26946.9225341336,0.174698116418387,5.37462041778114,0.108679441563732,7,9.85025514778681e-05,28725.5803365083,0.207934816474281,8.23412001202922,0.721291976686547,13,8.26967647532001e-05,45488.5673535655,0.26354086879002,4.32202910762302,0.367003245021783,7,5.57301326026209e-05,7.8031159139278,0.402098796110503,3,6.2265529310898,0.407090604190614,7,0.174698116418387,12.9097083247514,1.01803555923902,13,8.62667398170562,0.752185684196183,12,0.207934816474281,5.82561529823008,0.547460130922219,3,4.99506977977229,0.397232996352616,7,0.26354086879002
"57",57,"Harv3",8,0.0500765331404605,170366.937131621,2872.19782969653,0.0168588922126219,68146.7748526484,0.0421472305315547,0.0514005594492254,140313.701983541,2428.07841645855,0.0173046422561309,56125.4807934165,0.0432616056403274,0.0481283369630573,198966.592294164,3223.85719984281,0.0162030075635837,79586.6369176656,0.0405075189089591,33399.7977706477,0.196046241911621,5.64712960549352,0.30314477865648,8,4.95801710314117e-05,38145.813410262,0.271860929267881,4.6950961143519,0.548274121917607,6,7.41912052291445e-05,43243.2050033886,0.217339024128509,7.39435099428434,0.726116370289633,13,5.17467618663795e-05,10.6370036925449,0.598365359188989,9,5.61741764992783,0.478555899021797,10,0.196046241911621,7.48573086659936,1.12521918592295,6,4.55544293733232,0.416725810999421,9,0.271860929267881,8.89460965886221,1.12539904738649,14,8.57403543353418,0.68263977477437,13,0.217339024128509
"58",58,"Harv3",8,0.050685169523233,119554.765196517,2040.05827663809,0.0170637972755395,47821.9060786068,0.0426594931888487,0.0498365469202135,111937.823239714,1878.10375089039,0.0167780978451622,44775.1292958856,0.0419452446129054,0.0503261139675221,180472.730286419,3057.73444031512,0.0169429167246616,72189.0921145678,0.0423572918116541,27865.202978223,0.233074799924702,5.6426504376137,0.529197449933653,11,1.12903183465824e-05,24302.7775007666,0.217109613153031,5.48604942777288,0.370177529692206,11,8.69989018654451e-05,34295.8784784048,0.190033576950797,5.52493645224955,0.239957013397627,9,2.03111701621674e-05,5.84926611763073,0.8590252199653,13,6.1820669142659,0.68382619420617,10,0.233074799924702,7.77051327896584,1.17968593720136,8,5.65611525226356,0.45391015535809,7,0.217109613153031,7.15293200394127,0.365902595281988,6,5.60188338907384,0.277981127812855,7,0.190033576950797
"59",59,"Harv3",8,0.046868547855898,154035.640088841,2430.51046274303,0.015778883778723,61614.2560355365,0.0394472094468074,0.0503374908481521,117092.421324924,1984.33562740482,0.0169467468940489,46836.9685299695,0.0423668672351223,0.0498439011205463,114650.427922606,1923.89995879761,0.0167805737288335,45860.1711690426,0.0419514343220838,27929.2913353538,0.181317072589469,5.24604655094258,0.10272902835253,1,2.19802920054644e-05,26938.8002285444,0.230064421964518,5.11903253358139,0.270865379861996,9,9.18782701599412e-05,23178.0991656938,0.202163215486121,6.51391087492842,0.443499249695994,11,6.20508451084606e-05,7.17804885312179,0.447944968061796,3,5.70583784055722,0.248319023152036,1,0.181317072589469,8.85238260682548,0.636896894131108,6,5.19912506482309,0.30775145849644,9,0.230064421964518,9.74967826144223,0.594104186860096,5,6.64556281412854,0.512685534331934,11,0.202163215486121
"60",60,"Harv3",8,0.048806033898932,198441.615072079,3260.6264690293,0.0164311627268552,79376.6460288316,0.0410779068171381,0.0510409625276002,104679.596214555,1798.77015809928,0.0171835794476361,41871.8384858221,0.0429589486190902,0.0485916323426109,116377.636394463,1903.81963070173,0.0163589817570166,46551.0545577854,0.0408974543925414,47982.7932738149,0.241798038462781,4.11796683913074,0.237514342619371,5,4.77854488836601e-05,18407.1822878485,0.175843076907943,6.156400311862,0.258403450422779,10,4.25245723361149e-05,27871.7725092491,0.23949423078827,5.26123005584577,0.366005478157164,14,2.15119892708026e-05,8.40735862703619,0.885308903969874,11,4.58782536588507,0.344982424905449,6,0.241798038462781,7.72475982044206,0.716631328148796,10,7.54755503230932,0.46372206433057,6,0.175843076907943,8.00073609254224,1.02335076620793,14,6.06236470850406,0.519325823617169,13,0.23949423078827
"61",61,"Harv3",8,0.0499999752539649,123710.486060008,2082.43321476486,0.0168331180410586,49484.1944240034,0.0420827951026466,0.0501056384327456,176939.170015976,2984.7321624812,0.0168686908738846,70775.6680063903,0.0421717271847114,0.0501966465264401,190715.998713858,3222.97257732323,0.0168993298887254,76286.3994855434,0.0422483247218136,23258.3727538794,0.188006477822724,6.30659515210514,0.373687219423876,8,2.20727104297839e-05,40957.9589194392,0.231480451251925,7.25426504752784,0.897395692160349,14,5.36412293533795e-05,43935.5720345722,0.230371716745647,3.81581710790714,0.109428054681626,15,9.87632906925865e-05,11.7029769028897,1.08976581299052,7,6.28322266107327,0.283442346503454,8,0.188006477822724,9.76838477935026,1.17974237535175,13,8.91712630768103,1.07387631265279,14,0.231480451251925,6.29295993466405,0,0,4.18706252257651,0.0546328577909559,8,0.230371716745647
"62",62,"Harv3",8,0.0505137083548799,132574.448315427,2254.57070956118,0.0170060727252435,53029.7793261707,0.0425151818131088,0.0493103749375006,113641.572115012,1886.55867658483,0.0166009554555927,45456.6288460046,0.0415023886389817,0.049189207023519,173682.396882214,2876.2087608168,0.0165601627594267,69472.9587528855,0.0414004068985667,31047.3505823817,0.234188042846028,6.52108788377896,0.761348851575168,10,2.09094303031452e-05,24857.8781733481,0.2187393020944,4.6247320632849,0.230349965990936,10,1.83854880486615e-05,28217.6713290029,0.162467076891732,6.55476444227842,0.167196079561272,3,5.21116104791872e-05,7.02094280910558,0.284178903920522,14,7.06300482614718,1.04817573118592,10,0.234188042846028,5.58571026006072,0,0,4.86760942399613,0.184355441967861,10,0.2187393020944,10.2416386403761,0.358175293964441,6,7.54096401192447,0.290486271579008,9,0.162467076891732
"63",63,"Harv3",8,0.0489531721717988,165168.177476153,2722.08696280504,0.0164806986696821,66067.2709904611,0.0412017466742052,0.0505437867612254,111192.63288565,1892.07596824321,0.0170161989975452,44477.0531542599,0.0425404974938631,0.048311275141268,162380.263558589,2641.0493840215,0.0162645959930258,64952.1054234356,0.0406614899825645,41159.6769879719,0.249198590290885,6.72094594302253,0.683555345768431,9,8.55327439517714e-05,27609.7072286213,0.248305184544151,4.30691260981558,0.275177156193913,9,1.26199057209305e-05,48782.4908347584,0.300421305925255,4.67270246951088,0.704200684015877,12,9.67056448175572e-05,8.83797100592269,1.07972372947073,7,6.54421109439837,0.527307149975443,9,0.249198590290885,7.53874837544426,1.03791509625209,14,4.53275272472552,0.347561684139607,12,0.248305184544151,7.30829675386839,0.977772362723682,10,5.06886462573247,0.629648315169562,17,0.300421305925255
"64",64,"Harv3",8,0.0525930297701858,190874.699922279,3379.64696870466,0.0177061023282855,76349.8799689114,0.0442652558207139,0.0503109407592908,169087.082124315,2863.96461245407,0.016937808474029,67634.8328497261,0.0423445211850726,0.0502304180051949,157086.229813285,2656.4380248373,0.0169106994801185,62834.4919253141,0.0422767487002963,45970.8258814787,0.240842950376332,4.79513749937431,0.395718013185831,9,9.30354623217136e-05,42006.0085581465,0.24842825383469,5.67338379032181,0.657857082198373,11,6.51341245230287e-05,38102.1678926179,0.242555747489176,5.51465700670366,0.541535984703526,9,4.7130940053612e-05,6.62454583676991,0.936389124399899,6,5.19191656405997,0.444561974962002,3,0.240842950376332,10.0113812806894,0.683063144883795,14,5.81434973456982,0.624843340358857,11,0.24842825383469,8.09515278928119,1.00553947801119,7,5.46669313398057,0.652853781445361,8,0.242555747489176
"65",65,"Harv3",8,0.0492907473234592,136643.004091457,2267.50150337286,0.0165943475734418,54657.2016365826,0.0414858689336046,0.0537706397005065,185253.407084383,3353.56081761078,0.0181025594637686,74101.3628337532,0.0452563986594216,0.0490323445435787,167201.043944806,2760.0466611319,0.0165073530404691,66880.4175779223,0.0412683826011727,32423.164823079,0.237283752934602,6.11526243336393,0.549522066474778,9,1.31939953239635e-05,51190.7906874902,0.276328470785818,6.44027012753855,0.807555668601487,13,2.49341735895723e-05,38246.2904858803,0.228744328286046,5.57331876755268,0.388782859619331,8,7.91988542769104e-05,8.92276084213128,1.03362896686253,6,7.81706838230036,0.859082583746223,9,0.237283752934602,10.6842423275196,0.961051299885045,13,6.52827108512723,0.894905219316928,16,0.276328470785818,7.52627385040937,0.507141980639941,9,6.0390360072286,0.423905928720296,10,0.228744328286046
"66",66,"Harv3",8,0.0486059351905994,131922.66523838,2158.75571233663,0.01636379698997,52769.0660953522,0.040909492474925,0.0509869998212339,138016.407750547,2369.10853306205,0.0171654122265232,55206.5631002188,0.0429135305663079,0.0495783234191327,141664.572292939,2364.54656218979,0.0166911636686433,56665.8289171755,0.0417279091716082,26975.9776679329,0.204483267671921,6.42312135348897,0.517904110686635,6,3.23403746797703e-05,28468.4843927451,0.206268840471486,5.83706064132644,0.410272570719639,11,6.93975468818098e-05,31999.6192340044,0.225883004593658,5.17025442901118,0.316200749740833,13,8.09427153714933e-05,11.5027855359779,1.46498526692093,9,6.53366368476429,0.543514491129419,7,0.204483267671921,8.91723347609041,0.522346607315213,11,5.7547476016049,0.34985710078118,16,0.206268840471486,7.10363660717209,0.581770113486178,5,5.37391487470413,0.375449251288856,13,0.225883004593658
"67",67,"Harv3",8,0.0480123450205535,194779.175426811,3148.4022984972,0.0161639574230574,77911.6701707244,0.0404098935576434,0.0492789173331413,114469.771226868,1899.0952699802,0.0165903648590018,45787.9084907472,0.0414759121475044,0.0519340742038087,140439.584851265,2455.48174983011,0.0174842566818368,56175.833940506,0.0437106417045919,41925.1257267482,0.215244394760783,5.9989406547379,0.435437660832722,8,5.86471739620902e-05,18269.8251799322,0.159603928479277,6.986071765939,0.274608426961298,11,9.76311576762237e-05,21411.158038696,0.152458141067363,6.98580233138023,0.217500578373639,7,3.43788280081935e-05,8.12713918720116,0.813009144605967,8,6.99709254989235,0.411242974852424,8,0.215244394760783,9.32426355929123,0.289821367066418,4,7.51979409766073,0.293073838393189,12,0.159603928479277,8.82961204116697,0.583398490996131,7,6.75722186486343,0.218011660861571,7,0.152458141067363
